"","X","ST166Q02HA","ST166Q05HA","ST216Q01HA","ST216Q02HA","ST216Q03HA","FL167Q01HA","FL167Q02HA","FL167Q04HA","GRADE","MISCED","FISCED","BMMJ1","BFMJ2","BSMJ","literacy","sisced","COGFLEX","FLFAMILY","METASPAM"
"662",74364,5,6,4,3,4,2,3,3,0,1,1,23.47,15.35,68.7,519.3708,5,1.66946197895088,0.0672090668826926,0.212806530169903
"663",74366,4,5,2,2,2,2,2,2,0,6,6,70.5,82.41,70.34,467.2686,6,-0.451687151752597,-0.562244012747661,-0.250249580021204
"664",74369,4,3,4,4,3,1,2,3,-3,1,0,14.21,23.57,51.5,536.4731,6,1.78681446405095,-0.817201567464392,-0.782927337634772
"665",74370,1,1,2,3,3,3,3,3,0,5,5,24.98,51.5,63.03,580.9818,6,0.424885078014368,0.4989672074669,-2.55637096389897
"666",74371,6,5,2,1,1,3,3,3,0,6,5,55.25,24.53,86.72,518.731,6,-1.38248920985662,0.4989672074669,0.0211012480741791
"667",74373,6,6,3,3,3,3,3,2,0,1,1,17,17.69,86.72,618.9558,6,0.914436242482403,0.242358991049589,0.553794608158519
"668",74374,5,6,2,4,4,3,2,3,0,4,6,39.02,68.7,85.85,539.6653,6,1.28305239207906,-0.0274610457748489,0.212806530169903
"669",74375,5,1,2,2,2,4,3,3,0,0,1,26.64,28.48,74.66,548.403,2,-0.451687151752597,0.99119142392321,-1.26533928912363
"670",74377,6,6,2,2,2,3,1,2,0,6,1,76.49,50.37,70.34,649.5046,6,-0.451687151752597,-0.7428740539829,0.553794608158519
"671",74382,3,6,2,2,2,3,3,2,0,4,2,21.64,59.89,84.14,582.8011,6,-0.451687151752597,0.242358991049589,-0.122042536612425
"672",74385,3,3,3,3,3,3,3,3,-1,5,5,22.25,26.6,82.41,434.8258,6,0.914436242482403,0.4989672074669,-0.940400185068825
"673",74386,3,4,3,3,4,3,3,4,0,4,5,70.34,70.34,85.85,402.2002,6,1.26065125212383,0.808349755277976,-0.632877796510115
"674",74389,4,6,2,4,3,2,2,3,-1,1,5,35.34,30.34,77.1,378.8497,5,0.938995075196844,-0.329383646217568,0.0228289661089937
"675",74392,6,6,3,2,5,3,3,2,0,2,1,17,57.03,70.34,512.0179,6,1.11195196952821,0.242358991049589,0.553794608158519
"676",74396,5,6,2,2,1,4,4,3,-1,5,5,16.5,20.95,84.14,445.9954,2,-0.818101993299583,1.38799038862918,0.212806530169903
"677",74397,2,2,4,3,3,3,3,3,-1,1,1,17,19.41,50.9,412.2238,2,1.37952245769061,0.4989672074669,-1.43773108173645
"678",74398,3,2,3,2,2,2,2,2,-2,2,2,47.83,26.62,88.31,414.8859,3,0.0468140892868284,-0.562244012747661,-1.26355192734577
"679",74401,4,6,1,3,2,2,3,2,0,4,5,58.77,75.5,50.9,532.9053,6,-0.426529995114967,-0.0403881215327886,0.0228289661089937
"680",74402,1,1,2,1,2,3,3,3,0,2,1,23.47,36.92,81.92,530.7244,6,-0.98174169644885,0.4989672074669,-2.55637096389897
"681",74403,6,5,2,3,2,2,4,4,0,6,6,76.65,76.65,68.54,549.6424,6,0.0713105617274848,0.932976494819686,0.0211012480741791
"682",74406,5,1,3,4,5,2,2,3,0,5,5,39.02,43.85,43.85,479.0075,6,1.94763804997409,-0.329383646217568,-1.26533928912363
"683",74409,4,4,3,3,3,2,2,2,0,4,4,43.33,57.03,72.83,572.8252,6,0.914436242482403,-0.562244012747661,-0.497888870771127
"684",74410,6,6,2,2,1,3,3,3,0,6,6,70.34,80.46,74.66,648.6209,6,-0.818101993299583,0.4989672074669,0.553794608158519
"685",74413,6,6,2,2,3,2,2,3,0,6,6,71.39,51.56,86.72,543.5494,6,-0.0868735165116859,-0.329383646217568,0.553794608158519
"686",74415,4,4,2,2,3,3,3,2,-2,6,1,17,59.89,50.15,357.2394,3,-0.0868735165116859,0.242358991049589,-0.497888870771127
"687",74416,6,6,2,2,2,3,3,4,0,2,5,16.8,30.78,83.09,631.1686,6,-0.451687151752597,0.808349755277976,0.553794608158519
"688",74418,6,5,3,3,3,1,2,3,0,2,2,62.39,71.39,86.81,629.469,6,0.914436242482403,-0.817201567464392,0.0211012480741791
"689",74420,6,6,3,2,3,3,3,3,0,5,4,65.01,70.34,79.49,679.5068,6,0.400682026601553,0.4989672074669,0.553794608158519
"690",74422,6,6,2,1,2,3,3,3,0,6,2,76.65,30.78,88.7,590.4728,6,-0.98174169644885,0.4989672074669,0.553794608158519
"691",74424,5,3,2,1,1,4,3,4,0,2,2,28.48,30.49,81.92,556.8223,6,-1.38248920985662,1.10130441699083,-0.634405602163965
"692",74425,4,4,1,3,1,1,1,1,-3,6,6,86.72,51.5,50.9,371.1745,6,-0.792873876797397,-1.69146723648415,-0.497888870771127
"693",74426,4,3,1,1,3,1,2,3,0,6,6,44.94,81.4,73.91,472.3245,6,-1.12402196033105,-0.817201567464392,-0.782927337634772
"694",74428,6,6,3,3,4,4,4,2,0,2,4,24.98,38.44,88.7,619.5244,6,1.26065125212383,1.2449440080379,0.553794608158519
"695",74430,6,3,3,2,3,3,3,1,-1,3,2,43.85,18.08,43.85,566.9318,5,0.400682026601553,0.109487350438667,-0.499278759561961
"696",74432,6,6,2,1,1,2,1,2,0,4,5,68.7,76.65,88.7,603.256,3,-1.38248920985662,-1.04059489189381,0.553794608158519
"697",74435,6,6,1,2,3,2,1,2,0,4,0,39.02,25.23,88.7,540.3149,6,-0.58804166972774,-1.04059489189381,0.553794608158519
"698",74437,3,3,2,2,2,3,3,3,0,4,2,81.05,62.13,73.91,557.2516,6,-0.451687151752597,0.4989672074669,-0.940400185068825
"699",74439,4,2,3,2,3,2,2,2,-1,5,1,16.38,17,58.77,388.3568,5,0.400682026601553,-0.562244012747661,-1.10154667257686
"700",74440,6,6,2,2,3,4,3,4,0,6,2,76.49,70.34,70.34,573.3755,6,-0.0868735165116859,1.10130441699083,0.553794608158519
"701",74441,6,6,3,3,3,2,2,2,-1,6,4,70.89,70.34,63.03,497.5408,6,0.914436242482403,-0.562244012747661,0.553794608158519
"702",74442,4,4,4,2,2,1,2,3,0,6,5,50.37,32.5,68.7,467.3296,6,0.532177964642807,-0.817201567464392,-0.497888870771127
"703",74443,5,6,2,2,1,1,1,1,0,6,6,70.34,79.05,88.7,553.067,6,-0.818101993299583,-1.69146723648415,0.212806530169903
"704",74444,6,6,2,2,4,3,3,3,0,1,1,23.47,15.35,86.72,546.6295,6,0.269489590390518,0.4989672074669,0.553794608158519
"705",74445,4,6,3,2,2,2,2,3,0,6,6,88.31,77.1,77.1,651.1313,6,0.0468140892868284,-0.329383646217568,0.0228289661089937
"706",74446,6,6,1,1,1,2,1,1,0,6,6,68.7,81.92,79.05,655.1972,6,-2.244308447264,-1.15465056930886,0.553794608158519
"707",74448,6,6,2,2,2,1,4,4,0,6,0,43.33,46.73,50.9,536.1913,6,-0.451687151752597,0.336845364667284,0.553794608158519
"708",74450,4,6,2,3,3,4,4,3,0,5,2,17,20.91,79.74,537.0342,6,0.424885078014368,1.38799038862918,0.0228289661089937
"709",74452,4,4,3,4,4,3,3,3,0,6,4,76.49,16.34,16.34,458.7081,5,1.68806116574265,0.4989672074669,-0.497888870771127
"710",74454,6,6,3,2,3,2,2,2,0,4,6,24.98,82.41,72.83,477.0603,3,0.400682026601553,-0.562244012747661,0.553794608158519
"711",74455,6,6,2,2,3,2,3,4,0,5,2,14.21,26.62,72.83,563.4758,6,-0.0868735165116859,0.18797630224899,0.553794608158519
"712",74457,5,5,2,3,2,1,1,3,-1,4,0,17,19.78,78.69,455.7121,4,0.0713105617274848,-1.20089134693881,-0.123476447825085
"713",74458,6,6,3,1,1,3,2,2,0,6,3,70.34,30.78,77.1,589.8128,6,-0.843376298833451,-0.137261268610083,0.553794608158519
"714",74459,2,2,2,2,2,2,2,2,-1,5,5,17,22.57,51.5,350.6111,2,-0.451687151752597,-0.562244012747661,-1.43773108173645
"715",74460,6,6,3,3,3,1,1,2,0,6,6,82.41,60.92,78.69,589.5167,6,0.914436242482403,-1.35253152854004,0.553794608158519
"716",74461,6,4,3,2,2,3,3,3,-1,6,6,85.41,70.34,79.05,692.5253,6,0.0468140892868284,0.4989672074669,-0.251569765208248
"717",74464,4,4,3,2,3,4,3,4,0,4,4,39.02,25.06,84.14,568.7126,6,0.400682026601553,1.10130441699083,-0.497888870771127
"718",74465,6,6,2,1,4,1,1,2,0,6,6,17,88.31,72.83,574.7048,6,-0.246971741009175,-1.35253152854004,0.553794608158519
"719",74468,6,4,1,3,1,3,3,3,0,4,5,48.1,67.11,75.54,673.0066,6,-0.792873876797397,0.4989672074669,-0.251569765208248
"720",74469,6,6,3,2,2,2,2,2,0,3,0,16.5,24.45,68.7,529.9262,6,0.0468140892868284,-0.562244012747661,0.553794608158519
"721",74470,6,6,1,1,1,3,2,3,0,6,6,58.77,76.65,50.9,553.5265,6,-2.244308447264,-0.0274610457748489,0.553794608158519
"722",74472,6,6,3,2,1,2,3,2,0,4,6,55.25,86.72,63.31,567.957,6,-0.315326501286834,-0.0403881215327886,0.553794608158519
"723",74481,6,3,3,2,4,2,2,3,0,4,3,27.91,30.78,68.7,533.2305,6,0.756149318894994,-0.329383646217568,-0.499278759561961
"724",74482,3,3,2,2,3,3,3,4,0,2,5,17,25.95,67.94,405.1477,6,-0.0868735165116859,0.808349755277976,-0.940400185068825
"725",74484,6,6,2,2,3,3,3,3,0,4,4,28.7,33.16,88.7,618.9164,6,-0.0868735165116859,0.4989672074669,0.553794608158519
"726",74486,6,1,2,1,1,1,2,4,0,1,0,76.65,16.34,70.5,407.7487,3,-1.38248920985662,-0.648792456255836,-1.10326886493214
"727",74490,6,6,2,2,2,2,2,2,-1,2,1,27.3,27.3,39.02,377.0264,5,-0.451687151752597,-0.562244012747661,0.553794608158519
"728",74491,5,3,2,2,2,3,3,3,0,6,6,65.01,70.34,86.72,634.49,6,-0.451687151752597,0.4989672074669,-0.634405602163965
"729",74495,3,3,2,2,2,3,3,3,0,6,2,73.91,23.8,85.85,530.9462,6,-0.451687151752597,0.4989672074669,-0.940400185068825
"730",74498,6,6,2,2,1,2,1,1,0,6,4,50.15,44.94,78.69,607.9734,6,-0.818101993299583,-1.15465056930886,0.553794608158519
"731",74499,6,6,3,2,3,4,4,4,0,1,1,76.65,51.56,67.94,626.3582,6,0.400682026601553,1.61879374227692,0.553794608158519
"732",74501,5,3,3,2,3,1,2,3,0,2,1,21.13,33.76,81.92,477.7843,6,0.400682026601553,-0.817201567464392,-0.634405602163965
"733",74505,6,6,3,3,3,3,4,4,0,4,4,24.53,46.73,50.9,461.4844,6,0.914436242482403,1.1999243701099,0.553794608158519
"734",74508,4,4,1,1,1,1,1,4,-1,2,2,25.04,59.89,85.85,382.3078,5,-2.244308447264,-1.08208497242367,-0.497888870771127
"735",74509,6,6,1,1,2,2,2,3,0,4,6,24.53,57,79.05,638.0454,6,-1.55595664359465,-0.329383646217568,0.553794608158519
"736",74513,6,6,1,2,5,3,3,3,1,5,6,43.33,76.65,70.34,577.2574,6,0.137844656663831,0.4989672074669,0.553794608158519
"737",74514,4,4,3,2,2,3,3,3,0,2,2,17,26.62,86.72,477.1549,6,0.0468140892868284,0.4989672074669,-0.497888870771127
"738",74516,3,3,3,4,4,3,3,3,-2,2,0,17,26.6,29.16,417.5772,1,1.68806116574265,0.4989672074669,-0.940400185068825
"739",74517,4,6,1,1,1,3,3,3,0,6,6,82.41,43.85,88.7,587.9511,6,-2.244308447264,0.4989672074669,0.0228289661089937
"740",74519,6,6,1,1,1,2,3,4,0,3,4,28.48,23.41,70.34,620.7308,6,-2.244308447264,0.18797630224899,0.553794608158519
"741",74520,2,2,1,1,1,3,3,4,-2,2,2,35.34,26.85,82.41,454.2239,2,-2.244308447264,0.808349755277976,-1.43773108173645
"742",74523,4,6,3,2,3,2,3,2,0,1,1,39.04,26.92,82.41,524.978,6,0.400682026601553,-0.0403881215327886,0.0228289661089937
"743",74524,6,6,3,3,3,1,2,2,0,2,1,23.41,22.57,78.69,560.5288,6,0.914436242482403,-0.942077339240434,0.553794608158519
"744",74525,3,3,3,2,3,3,2,3,0,1,0,28.48,36.35,73.38,468.5916,6,0.400682026601553,-0.0274610457748489,-0.940400185068825
"745",74526,5,4,3,2,3,4,4,4,0,6,6,82.41,79.74,79.74,530.0199,6,0.400682026601553,1.61879374227692,-0.373068066846296
"746",74527,6,4,2,2,2,4,4,4,-3,2,2,65.64,57.03,62.45,421.034,5,-0.451687151752597,1.61879374227692,-0.251569765208248
"747",74531,5,5,3,3,3,2,2,3,0,3,3,44.72,50.37,84.14,598.1775,6,0.914436242482403,-0.329383646217568,-0.123476447825085
"748",74532,6,1,2,1,1,2,2,2,0,1,2,16.38,16.34,86.72,486.7135,6,-1.38248920985662,-0.562244012747661,-1.10326886493214
"749",74540,3,3,3,3,3,1,2,2,-1,2,2,50.15,61.07,62.45,609.5328,6,0.914436242482403,-0.942077339240434,-0.940400185068825
"750",74542,6,6,2,2,2,1,1,1,0,6,6,82.41,82.41,79.74,583.2786,6,-0.451687151752597,-1.69146723648415,0.553794608158519
"751",74543,3,3,4,2,5,4,4,4,0,4,0,20.91,15.35,71.39,414.3129,6,1.54642390938804,1.61879374227692,-0.940400185068825
"752",74548,4,4,3,3,2,1,2,2,-1,2,2,76.65,25.04,77.1,548.8968,6,0.556513263686608,-0.942077339240434,-0.497888870771127
"753",74550,6,6,3,2,3,1,3,3,0,2,3,16.38,51.5,46.76,462.4205,6,0.400682026601553,-0.19727250408195,0.553794608158519
"754",74551,2,3,2,2,3,2,2,2,-2,0,3,24.53,22.57,73.71,329.9871,6,-0.0868735165116859,-0.562244012747661,-1.09982469592854
"755",74554,6,6,2,2,2,3,3,3,0,6,6,30.9,18.08,72.83,535.2111,6,-0.451687151752597,0.4989672074669,0.553794608158519
"756",74556,5,6,2,1,1,2,2,3,0,6,6,81.05,88.96,80.78,621.9021,6,-1.38248920985662,-0.329383646217568,0.212806530169903
"757",74558,6,6,2,2,2,2,3,2,-1,1,1,20.95,25.95,51.5,441.1841,2,-0.451687151752597,-0.0403881215327886,0.553794608158519
"758",74559,6,6,3,3,3,2,3,1,-1,6,4,71.39,71.39,78.69,441.3522,5,0.914436242482403,-0.151450272797855,0.553794608158519
"759",74561,1,1,2,2,2,4,4,4,-1,6,5,24.53,15.35,29.18,460.1155,2,-0.451687151752597,1.61879374227692,-2.55637096389897
"760",74563,3,4,4,4,3,2,2,2,-1,2,2,14.21,24.53,74.66,425.5722,2,1.78681446405095,-0.562244012747661,-0.632877796510115
"761",74564,3,4,2,2,2,3,3,3,-1,2,2,23.41,65.42,65.23,387.8862,6,-0.451687151752597,0.4989672074669,-0.632877796510115
"762",74565,1,3,3,2,2,1,2,1,0,6,6,76.65,84.14,80.92,497.859,5,0.0468140892868284,-1.05404141957521,-1.2617658807367
"763",74567,6,6,2,1,1,3,4,3,0,6,2,82.41,51.5,81.92,553.4122,6,-1.38248920985662,1.08809774303528,0.553794608158519
"764",74569,6,6,3,4,4,2,2,3,-1,0,1,21.64,24.16,62.45,482.9131,2,1.68806116574265,-0.329383646217568,0.553794608158519
"765",74572,4,4,2,1,2,2,2,3,-1,2,2,24.98,26.85,70.1,387.7343,2,-0.98174169644885,-0.329383646217568,-0.497888870771127
"766",74574,4,3,4,3,3,3,1,3,0,6,3,82.41,56.5,47.42,488.9132,5,1.37952245769061,-0.531125076547807,-0.782927337634772
"767",74577,6,5,3,2,2,3,2,3,-1,2,5,30.9,22.57,58.77,395.3966,5,0.0468140892868284,-0.0274610457748489,0.0211012480741791
"768",74578,3,3,3,1,4,1,2,4,-2,2,1,16.5,59.89,23.8,426.914,2,0.245270200621684,-0.648792456255836,-0.940400185068825
"769",74579,3,3,5,4,3,2,3,2,-1,2,1,16.5,15.35,30.78,387.9927,5,2.13502839379627,-0.0403881215327886,-0.940400185068825
"770",74580,6,6,2,2,2,4,4,4,0,6,6,26.64,18.13,86.72,589.7375,6,-0.451687151752597,1.61879374227692,0.553794608158519
"771",74583,6,6,1,1,1,4,4,4,0,6,5,76.49,70.34,70.34,643.3757,6,-2.244308447264,1.61879374227692,0.553794608158519
"772",74585,6,3,2,2,3,3,3,2,0,0,0,24.98,40.54,86.72,506.166,6,-0.0868735165116859,0.242358991049589,-0.499278759561961
"773",74587,6,5,2,1,3,1,1,2,0,6,6,70.34,70.34,70.34,626.3593,6,-0.61316527224348,-1.35253152854004,0.0211012480741791
"774",74591,4,5,3,2,3,3,3,2,0,4,1,48.66,30.78,63.03,571.057,6,0.400682026601553,0.242358991049589,-0.250249580021204
"775",74593,1,6,2,2,2,3,3,3,-1,1,2,16.38,25.51,62.45,569.3477,5,-0.451687151752597,0.4989672074669,-0.37044179990668
"776",74594,6,6,2,1,3,3,3,2,0,6,4,76.65,70.34,80.46,588.406,6,-0.61316527224348,0.242358991049589,0.553794608158519
"777",74595,3,3,2,2,3,1,1,1,0,6,6,44.94,25.06,72.83,406.0555,6,-0.0868735165116859,-1.69146723648415,-0.940400185068825
"778",74596,6,6,4,2,3,4,4,3,0,4,4,57,51.5,79.05,629.7514,6,0.889832486174701,1.38799038862918,0.553794608158519
"779",74598,3,3,2,2,2,2,3,3,0,2,1,17,15.35,31.08,445.3515,3,-0.451687151752597,0.0672090668826926,-0.940400185068825
"780",74599,6,6,1,1,1,3,3,3,0,6,4,68.7,40.54,88.7,631.0498,6,-2.244308447264,0.4989672074669,0.553794608158519
"781",74600,6,6,1,1,1,4,4,3,0,6,6,76.65,75.54,88.7,562.8778,6,-2.244308447264,1.38799038862918,0.553794608158519
"782",74601,1,1,1,1,1,2,4,4,-2,0,2,24.53,18.13,50.9,342.7617,6,-2.244308447264,0.932976494819686,-2.55637096389897
"783",74602,6,6,3,2,1,3,2,2,-1,1,2,39.04,25.95,86.72,470.5,6,-0.315326501286834,-0.137261268610083,0.553794608158519
"784",74604,5,6,3,2,2,4,4,4,0,6,6,82.41,81.92,79.74,631.8176,6,0.0468140892868284,1.61879374227692,0.212806530169903
"785",74606,4,4,3,2,3,1,2,1,-1,5,5,67.94,48.1,75.5,482.8456,5,0.400682026601553,-1.05404141957521,-0.497888870771127
"786",74608,5,5,1,1,1,2,4,4,-1,6,6,39.02,86.72,73.71,386.6824,6,-2.244308447264,0.932976494819686,-0.123476447825085
"787",74610,6,6,3,3,2,2,2,3,0,6,6,68.7,68.7,79.74,591.4553,6,0.556513263686608,-0.329383646217568,0.553794608158519
"788",74611,6,6,2,1,1,2,2,2,0,6,6,59.76,65.01,79.49,666.6963,6,-1.38248920985662,-0.562244012747661,0.553794608158519
"789",74613,5,2,2,1,1,3,4,4,-1,0,3,18.13,30.78,86.72,474.9053,6,-1.38248920985662,1.1999243701099,-0.942115625898092
"790",74615,6,5,3,1,2,3,4,3,0,6,6,17,51.5,63.03,579.0506,6,-0.476842786516939,1.08809774303528,0.0211012480741791
"791",74617,6,6,1,1,1,2,1,2,0,6,6,67.94,57.03,84.61,574.4541,6,-2.244308447264,-1.04059489189381,0.553794608158519
"792",74618,5,2,3,2,2,3,3,4,0,1,5,16.5,25.23,79.74,551.8129,3,0.0468140892868284,0.808349755277976,-0.942115625898092
"793",74619,3,3,2,2,2,1,1,1,-1,0,0,16.38,15.35,30.78,307.9649,2,-0.451687151752597,-1.69146723648415,-0.940400185068825
"794",74621,4,4,1,2,3,2,2,4,0,6,1,75.54,33.76,65.01,626.2685,6,-0.58804166972774,-0.181933258952332,-0.497888870771127
"795",74625,5,6,3,2,2,2,2,4,-1,1,1,17,26.62,24.53,458.5227,5,0.0468140892868284,-0.181933258952332,0.212806530169903
"796",74626,6,6,1,1,3,3,3,4,0,6,6,60.29,74.66,84.14,628.0646,6,-1.12402196033105,0.808349755277976,0.553794608158519
"797",74627,6,6,2,2,3,4,4,4,0,2,4,14.21,25.95,76.65,536.5173,6,-0.0868735165116859,1.61879374227692,0.553794608158519
"798",74628,5,6,4,3,3,2,3,3,0,4,6,17,38.44,65.23,531.8548,6,1.37952245769061,0.0672090668826926,0.212806530169903
"799",74630,3,3,2,2,3,3,2,2,-2,2,3,26.64,69.24,62.45,387.1167,3,-0.0868735165116859,-0.137261268610083,-0.940400185068825
"800",74631,6,6,1,1,2,3,3,3,0,4,1,28.48,22.77,86.72,610.5371,6,-1.55595664359465,0.4989672074669,0.553794608158519
"801",74632,5,6,3,2,2,3,3,3,0,5,5,40.54,25.95,88.7,567.5089,6,0.0468140892868284,0.4989672074669,0.212806530169903
"802",74633,6,6,2,2,4,3,2,2,0,2,2,20.35,22.57,85.85,600.6071,6,0.269489590390518,-0.137261268610083,0.553794608158519
"803",74635,3,4,2,3,2,2,1,2,0,2,6,24.53,23.57,76.65,567.2866,6,0.0713105617274848,-1.04059489189381,-0.632877796510115
"804",74639,6,6,1,3,1,2,2,2,0,4,5,55.25,51.5,67.94,672.4816,6,-0.792873876797397,-0.562244012747661,0.553794608158519
"805",74643,6,6,3,3,3,3,3,3,0,6,6,82.41,82.41,70.34,520.1562,6,0.914436242482403,0.4989672074669,0.553794608158519
"806",74644,2,2,3,3,4,2,2,2,-3,4,6,17,15.35,24.53,330.1243,1,1.26065125212383,-0.562244012747661,-1.43773108173645
"807",74645,5,6,2,2,2,3,3,3,0,6,6,68.88,81.4,70.34,585.2248,6,-0.451687151752597,0.4989672074669,0.212806530169903
"808",74647,2,2,3,3,3,1,2,3,0,1,4,25.04,25.26,79.05,599.0706,6,0.914436242482403,-0.817201567464392,-1.43773108173645
"809",74649,6,2,3,1,1,1,2,3,0,6,6,82.41,82.41,47.42,537.5971,6,-0.843376298833451,-0.817201567464392,-0.784591315240267
"810",74657,6,6,1,1,1,4,4,4,0,6,6,82.41,16.34,79.74,575.5629,6,-2.244308447264,1.61879374227692,0.553794608158519
"811",74659,4,4,2,3,4,2,2,2,0,4,6,71.39,82.41,74.66,565.0549,6,0.780791114631594,-0.562244012747661,-0.497888870771127
"812",74660,6,6,1,1,1,2,2,2,-1,6,4,82.41,24.8,88.7,541.1448,6,-2.244308447264,-0.562244012747661,0.553794608158519
"813",74661,1,5,2,3,3,2,2,2,0,2,1,19.66,22.57,80.78,586.1503,6,0.424885078014368,-0.562244012747661,-0.631351634614524
"814",74662,5,5,3,3,3,1,3,3,0,6,4,58.77,56.5,81.92,579.1366,6,0.914436242482403,-0.19727250408195,-0.123476447825085
"815",74668,4,4,3,2,2,1,1,2,0,4,6,28.48,50.9,78.69,566.7314,6,0.0468140892868284,-1.35253152854004,-0.497888870771127
"816",74671,6,4,3,3,3,2,2,2,-1,6,4,76.49,18.08,50.9,439.0237,6,0.914436242482403,-0.562244012747661,-0.251569765208248
"817",74672,4,4,2,2,3,1,1,1,0,4,2,43.33,17,67.94,500.1579,6,-0.0868735165116859,-1.69146723648415,-0.497888870771127
"818",74673,1,1,2,2,2,2,2,2,-1,5,3,24.98,19.78,70.34,595.3009,6,-0.451687151752597,-0.562244012747661,-2.55637096389897
"819",74676,6,5,2,3,4,3,2,3,0,4,6,18.07,65.42,47.74,539.7764,6,0.780791114631594,-0.0274610457748489,0.0211012480741791
"820",74677,4,3,3,3,3,1,2,2,0,2,2,28.48,70.34,76.24,480.8435,6,0.914436242482403,-0.942077339240434,-0.782927337634772
"821",74679,6,6,1,3,3,3,3,1,-1,5,3,43.33,36.92,84.14,474.5189,6,-0.0621125923100182,0.109487350438667,0.553794608158519
"822",74681,5,6,4,3,4,3,2,2,0,4,6,28.48,79.74,79.74,532.6499,6,1.66946197895088,-0.137261268610083,0.212806530169903
"823",74683,2,2,3,3,3,2,2,2,-1,1,1,19.41,19.41,25.04,400.3682,2,0.914436242482403,-0.562244012747661,-1.43773108173645
"824",74685,6,6,3,2,2,2,3,3,0,6,6,17,67.11,80.46,472.1019,6,0.0468140892868284,0.0672090668826926,0.553794608158519
"825",74690,4,6,3,2,3,3,2,3,0,3,2,26.64,21.13,85.85,625.8118,6,0.400682026601553,-0.0274610457748489,0.0228289661089937
"826",74692,3,3,2,2,3,1,1,2,0,6,6,86.72,62.39,81.92,566.1439,6,-0.0868735165116859,-1.35253152854004,-0.940400185068825
"827",74693,4,4,4,3,4,2,2,2,0,2,1,16.36,17,23.8,550.9968,6,1.66946197895088,-0.562244012747661,-0.497888870771127
"828",74698,2,4,2,2,2,1,1,2,0,4,1,62.39,64.44,88.31,517.8717,6,-0.451687151752597,-1.35253152854004,-0.781264436662001
"829",74702,2,2,3,3,3,2,2,2,-1,3,1,16.38,24.45,50.15,398.3441,3,0.914436242482403,-0.562244012747661,-1.43773108173645
"830",74703,3,3,3,3,3,4,4,4,0,1,4,24.98,70.34,86.72,504.6727,5,0.914436242482403,1.61879374227692,-0.940400185068825
"831",74705,5,6,2,1,2,1,2,2,-2,1,2,28.48,30.78,63.03,413.6234,6,-0.98174169644885,-0.942077339240434,0.212806530169903
"832",74706,5,5,3,2,2,1,1,4,0,2,3,17,26.62,35.66,534.1837,6,0.0468140892868284,-1.08208497242367,-0.123476447825085
"833",74707,6,3,1,1,1,1,3,3,0,4,6,48.66,39.04,77.1,659.3056,6,-2.244308447264,-0.19727250408195,-0.499278759561961
"834",74708,6,5,2,2,3,4,4,4,0,6,6,73.91,30.34,71.39,535.3632,6,-0.0868735165116859,1.61879374227692,0.0211012480741791
"835",74710,1,1,3,3,3,3,3,3,0,6,4,69.24,51.5,46.76,515.4565,6,0.914436242482403,0.4989672074669,-2.55637096389897
"836",74713,3,1,3,2,3,1,1,2,0,4,2,62.39,57.03,63.03,546.7069,4,0.400682026601553,-1.35253152854004,-1.64709770664521
"837",74718,6,6,1,2,2,3,3,3,-1,6,5,31.08,23.57,85.85,490.1812,6,-0.956009515285435,0.4989672074669,0.553794608158519
"838",74719,5,4,2,1,2,1,1,3,-1,2,1,14.21,22.57,63.03,442.6511,6,-0.98174169644885,-1.20089134693881,-0.373068066846296
"839",74725,6,2,2,2,3,2,2,3,0,6,3,57.03,70.34,79.05,671.135,6,-0.0868735165116859,-0.329383646217568,-0.784591315240267
"840",74727,6,6,3,3,2,2,2,3,0,4,4,76.65,15.35,51.5,461.1873,5,0.556513263686608,-0.329383646217568,0.553794608158519
"841",74728,4,4,2,1,2,1,1,2,0,4,0,75.54,22.57,64.44,446.8315,6,-0.98174169644885,-1.35253152854004,-0.497888870771127
"842",74730,2,2,3,3,3,1,1,1,-1,6,6,31.08,35.34,46.38,407.6401,3,0.914436242482403,-1.69146723648415,-1.43773108173645
"843",74733,5,5,3,3,4,1,3,2,-1,5,0,16.5,15.35,78.69,455.9242,4,1.26065125212383,-0.35212148161716,-0.123476447825085
"844",74734,5,4,2,1,3,1,1,2,0,6,6,82.41,76.49,79.05,490.3455,6,-0.61316527224348,-1.35253152854004,-0.373068066846296
"845",74735,6,6,2,2,2,2,2,2,-1,1,1,24.15,33.76,31.08,368.8603,2,-0.451687151752597,-0.562244012747661,0.553794608158519
"846",74736,3,3,4,4,3,2,2,2,0,1,1,24.53,50.15,80.46,528.1676,6,1.78681446405095,-0.562244012747661,-0.940400185068825
"847",74738,6,3,2,2,1,3,3,3,-3,6,2,31.08,44.94,70.34,521.6733,2,-0.818101993299583,0.4989672074669,-0.499278759561961
"848",74740,6,6,3,3,2,2,2,3,0,4,4,18.13,22.57,29.18,552.8063,6,0.556513263686608,-0.329383646217568,0.553794608158519
"849",74741,5,1,4,4,3,1,2,2,0,6,5,79.74,82.41,80.46,423.3222,6,1.78681446405095,-0.942077339240434,-1.26533928912363
"850",74742,5,5,3,3,2,1,1,1,-1,6,2,67.11,25.95,79.74,444.9215,6,0.556513263686608,-1.69146723648415,-0.123476447825085
"851",74743,3,2,2,2,2,2,2,2,0,5,4,43.33,70.34,85.85,450.7669,5,-0.451687151752597,-0.562244012747661,-1.26355192734577
